updateAt,type,date,name,sheet,unit,housou
2021年08月10日,出荷停止,2021年12月01日,ニカルジピン塩酸塩錠２０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年08月10日,出荷停止,2021年12月01日,ニカルジピン塩酸塩錠２０ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年08月10日,出荷停止,2021年08月01日,リセドロン酸Ｎａ錠２．５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年08月10日,出荷停止,2021年08月10日,リセドロン酸Ｎａ錠２．５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年08月10日,出荷停止,2021年08月01日,リセドロン酸Ｎａ錠２．５ｍｇ「日医工」,ＰＴＰ,140錠,
2021年08月10日,出荷停止,2021年08月10日,リセドロン酸Ｎａ錠２．５ｍｇ「日医工」,ＰＴＰ,140錠,
2021年08月02日,解除,2021年08月10日,プラミペキソール塩酸塩錠０．１２５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月28日,解除,2021年07月30日,アラセプリル錠１２．５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月28日,解除,2021年07月30日,アラセプリル錠１２．５ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年07月28日,解除,2021年08月16日,アリピプラゾール散１％「日医工」,バラ,100ｇ,
2021年07月28日,解除,2021年07月30日,イルソグラジンマレイン酸塩錠２ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月28日,解除,2021年07月30日,イルソグラジンマレイン酸塩錠２ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年07月28日,解除,2021年07月30日,イルソグラジンマレイン酸塩錠２ｍｇ「日医工」,バラ,1000錠,
2021年07月28日,解除,2021年07月30日,イルソグラジンマレイン酸塩錠４ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月28日,解除,2021年07月30日,イルソグラジンマレイン酸塩錠４ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年07月28日,解除,2021年08月19日,シロスタゾールＯＤ錠１００ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月28日,解除,2021年08月19日,シロスタゾールＯＤ錠１００ｍｇ「日医工」,ＰＴＰ,140錠,
2021年07月28日,解除,2021年08月19日,シロスタゾールＯＤ錠１００ｍｇ「日医工」,バラ,500錠,
2021年07月28日,解除,2021年08月19日,シロスタゾールＯＤ錠１００ｍｇ「日医工」,ＰＴＰ,140錠,
2021年07月28日,解除,2021年08月19日,シロスタゾールＯＤ錠５０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月28日,解除,2021年08月19日,シロスタゾールＯＤ錠５０ｍｇ「日医工」,ＰＴＰ,140錠,
2021年07月28日,解除,2021年08月19日,シロスタゾールＯＤ錠５０ｍｇ「日医工」,バラ,500錠,
2021年07月28日,解除,2021年08月19日,シロスタゾールＯＤ錠５０ｍｇ「日医工」,ＰＴＰ,140錠,
2021年07月28日,解除,2021年07月30日,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月28日,解除,2021年07月30日,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「日医工」,ＰＴＰ,140錠,
2021年07月28日,解除,2021年07月30日,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「日医工」,ＰＴＰ,500錠,
2021年07月28日,解除,2021年07月30日,ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「日医工」,バラ,500錠,
2021年07月28日,解除,2021年07月30日,テモカプリル塩酸塩錠２ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月28日,解除,2021年07月30日,デノパミン錠５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月28日,解除,2021年07月30日,デノパミン錠５ｍｇ「日医工」,バラ,500錠,
2021年07月28日,解除,2021年07月30日,ブロナンセリン錠４ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月28日,解除,2021年07月30日,ブロナンセリン錠４ｍｇ「日医工」,バラ,200錠,
2021年07月28日,解除,2021年07月30日,ブロナンセリン錠８ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月28日,解除,2021年07月30日,ブロナンセリン錠８ｍｇ「日医工」,バラ,200錠,
2021年07月28日,解除,2021年07月30日,メキシレチン塩酸塩カプセル１００ｍｇ「日医工」,ＰＴＰ,100カプセル,
2021年07月28日,解除,2021年07月30日,メキシレチン塩酸塩カプセル１００ｍｇ「日医工」,ＰＴＰ,1000カプセル,
2021年07月28日,解除,2021年07月30日,メキシレチン塩酸塩カプセル１００ｍｇ「日医工」,バラ,250カプセル,
2021年07月28日,解除,2021年07月30日,ロフラゼプ酸エチル錠２ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月21日,解除,2021年07月27日,イルベサルタン錠１００ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月21日,解除,2021年07月27日,イルベサルタン錠１００ｍｇ「日医工」,バラ,200錠,
2021年07月21日,解除,2021年07月27日,ドネペジル塩酸塩ＯＤ錠３ｍｇ「日医工」,ＰＴＰ,14錠,
2021年07月21日,解除,2021年07月27日,ドネペジル塩酸塩ＯＤ錠３ｍｇ「日医工」,ＰＴＰ,28錠,
2021年07月21日,解除,2021年07月27日,ドネペジル塩酸塩ＯＤ錠５ｍｇ「日医工」,ＰＴＰ,56錠,
2021年07月21日,解除,2021年07月27日,ドネペジル塩酸塩ＯＤ錠５ｍｇ「日医工」,ＰＴＰ,140錠,
2021年07月21日,解除,2021年07月27日,ドネペジル塩酸塩ＯＤ錠５ｍｇ「日医工」,バラ,100錠,
2021年07月21日,解除,2021年07月27日,ドネペジル塩酸塩ＯＤ錠５ｍｇ「日医工」,ＰＴＰ,140錠,
2021年07月19日,販売中止,2022年04月01日,アロプリノール錠１００ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年07月19日,販売中止,2022年02月01日,アロプリノール錠１００ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月19日,販売中止,2022年12月21日,アロプリノール錠５０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月14日,解除,2021年07月15日,セファレキシン錠２５０「日医工」,ＰＴＰ,100錠,
2021年07月14日,解除,2021年07月15日,セファレキシン錠２５０「日医工」,ＰＴＰ,500錠,
2021年07月09日,解除,2021年07月12日,アリピプラゾールＯＤ錠６ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月09日,解除,2021年07月12日,アリピプラゾールＯＤ錠６ｍｇ「日医工」,バラ,500錠,
2021年07月09日,解除,2021年07月12日,ナテグリニド錠３０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年07月09日,解除,2021年07月12日,ナテグリニド錠３０ｍｇ「日医工」,ＰＴＰ,210錠,
2021年07月08日,出荷停止,2021年07月08日,エルデカルシトールカプセル０．５μｇ「日医工」,ＰＴＰ,140カプセル,
2021年07月08日,出荷停止,2021年07月08日,エルデカルシトールカプセル０．７５μｇ「日医工」,ＰＴＰ,100カプセル,
2021年06月22日,解除,2021年06月22日,テルミサルタン錠８０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月22日,解除,2021年06月22日,テルミサルタン錠８０ｍｇ「日医工」,ＰＴＰ,140錠,
2021年06月21日,出荷停止,2021年06月21日,エルデカルシトールカプセル０．５μｇ「日医工」,ＰＴＰ,100カプセル,
2021年06月21日,出荷停止,2021年06月21日,エルデカルシトールカプセル０．７５μｇ「日医工」,ＰＴＰ,140カプセル,
2021年06月21日,出荷停止,2021年06月21日,エルデカルシトールカプセル０．７５μｇ「日医工」,ＰＴＰ,500カプセル,
2021年06月21日,出荷停止,2021年06月21日,エルデカルシトールカプセル０．７５μｇ「日医工」,バラ,200カプセル,
2021年06月17日,解除,2021年06月17日,ポリカルボフィルＣａ細粒８３．３％「日医工」,分包,63ｇ,
2021年06月14日,出荷停止,2021年06月14日,セレコキシブ錠１００ｍｇ「日医工」,ＰＴＰ,500錠,
2021年06月14日,解除,2021年06月17日,ポリカルボフィルＣａ細粒８３．３％「日医工」,分包,126ｇ,
2021年06月10日,解除,2021年06月10日,トリアゾラム錠０．２５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月10日,解除,2021年06月10日,トリアゾラム錠０．２５ｍｇ「日医工」,ＰＴＰ,500錠,
2021年06月10日,解除,2021年06月10日,トリアゾラム錠０．２５ｍｇ「日医工」,バラ,500錠,
2021年06月10日,解除,2021年06月08日,ポリカルボフィルＣａ細粒８３．３％「日医工」,バラ,100ｇ,
2021年06月07日,解除,2021年06月08日,ミノサイクリン塩酸塩錠５０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月07日,解除,2021年06月08日,ミノサイクリン塩酸塩錠５０ｍｇ「日医工」,ＰＴＰ,500錠,
2021年06月01日,出荷調整,2021年06月01日,イルソグラジンマレイン酸塩細粒０．８％「日医工」,バラ,500ｇ,
2021年06月01日,出荷調整,2021年06月01日,イルソグラジンマレイン酸塩細粒０．８％「日医工」,分包,150ｇ,
2021年06月01日,出荷調整,2021年06月01日,エバスチン錠５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,オキサトミド錠３０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,オキサトミド錠３０ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年06月01日,出荷調整,2021年06月01日,カルテオロール塩酸塩錠５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,カルテオロール塩酸塩錠５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,カルテオロール塩酸塩錠５ｍｇ「日医工」,ＰＴＰ,500錠,
2021年06月01日,出荷調整,2021年06月01日,カルテオロール塩酸塩錠５ｍｇ「日医工」,ＰＴＰ,500錠,
2021年06月01日,出荷調整,2021年06月01日,カンデサルタン錠１２ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,シプロフロキサシン錠１００ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,シロドシン錠２ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,シロドシン錠２ｍｇ「日医工」,ＰＴＰ,140錠,
2021年06月01日,出荷調整,2021年06月01日,シロドシン錠２ｍｇ「日医工」,バラ,200錠,
2021年06月01日,出荷調整,2021年06月01日,シンバスタチン錠１０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,セチリジン塩酸塩ドライシロップ１．２５％「日医工」,分包,40ｇ,
2021年06月01日,出荷調整,2021年06月01日,セチリジン塩酸塩ドライシロップ１．２５％「日医工」,バラ,100ｇ,
2021年06月01日,出荷調整,2021年06月01日,ゾルピデム酒石酸塩ＯＤ錠１０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,タムスロシン塩酸塩カプセル０．１ｍｇ「日医工」,ＰＴＰ,140カプセル,
2021年06月01日,出荷調整,2021年06月01日,タムスロシン塩酸塩カプセル０．２ｍｇ「日医工」,ＰＴＰ,140カプセル,
2021年06月01日,出荷調整,2021年06月01日,タムスロシン塩酸塩カプセル０．２ｍｇ「日医工」,ＰＴＰ,560カプセル,
2021年06月01日,出荷調整,2021年06月01日,タムスロシン塩酸塩カプセル０．２ｍｇ「日医工」,バラ,300カプセル,
2021年06月01日,出荷調整,2021年06月01日,チアプリド細粒１０％「日医工」,バラ,500ｇ,
2021年06月01日,出荷調整,2021年06月01日,ドネペジル塩酸塩細粒０．５％「日医工」,分包,16.8ｇ,
2021年06月01日,出荷調整,2021年06月01日,ドネペジル塩酸塩細粒０．５％「日医工」,分包,56ｇ,
2021年06月01日,出荷調整,2021年06月01日,ドネペジル塩酸塩細粒０．５％「日医工」,バラ,100ｇ,
2021年06月01日,出荷調整,2021年06月01日,ドンペリドンドライシロップ小児用１％「日医工」,バラ,600ｇ,
2021年06月01日,出荷調整,2021年06月01日,バラシクロビル錠５００ｍｇ「日医工」,ＰＴＰ,42錠,
2021年06月01日,出荷調整,2021年06月01日,バラシクロビル顆粒５０％「日医工」,分包,20ｇ,
2021年06月01日,出荷調整,2021年06月01日,バラシクロビル顆粒５０％「日医工」,バラ,50ｇ,
2021年06月01日,出荷調整,2021年06月01日,バルサルタン錠１６０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,バルサルタン錠１６０ｍｇ「日医工」,ＰＴＰ,140錠,
2021年06月01日,出荷調整,2021年06月01日,ピタバスタチンカルシウムＯＤ錠４ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,ピルシカイニド塩酸塩カプセル５０ｍｇ「日医工」,ＰＴＰ,100カプセル,
2021年06月01日,出荷調整,2021年06月01日,ボグリボースＯＤ錠０．３ｍｇ「日医工」,ＰＴＰ,210錠,
2021年06月01日,出荷調整,2021年06月01日,マニジピン塩酸塩錠２０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,マニジピン塩酸塩錠２０ｍｇ「日医工」,ＰＴＰ,500錠,
2021年06月01日,出荷調整,2021年06月01日,ミルタザピン錠１５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年06月01日,出荷調整,2021年06月01日,ミルタザピン錠１５ｍｇ「日医工」,バラ,200錠,
2021年05月28日,出荷調整,2021年05月28日,エタネルセプトＢＳ皮下注１０ｍｇシリンジ１．０ｍＬ「日医工」,注射剤,1筒,
2021年05月28日,出荷調整,2021年05月28日,エタネルセプトＢＳ皮下注２５ｍｇシリンジ０．５ｍＬ「日医工」,注射剤,1筒,
2021年05月28日,出荷調整,2021年05月28日,エタネルセプトＢＳ皮下注５０ｍｇシリンジ１．０ｍＬ「日医工」,注射剤,1筒,
2021年05月28日,出荷調整,2021年05月28日,エタネルセプトＢＳ皮下注５０ｍｇペン１．０ｍＬ「日医工」,注射剤,1キット,
2021年04月22日,出荷調整,2021年04月22日,アゼラスチン塩酸塩錠１ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,アゼラスチン塩酸塩錠１ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピン錠１０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピン錠２．５ｍｇ「日医工」,ＰＴＰ,20錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピン錠２．５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピン錠２．５ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピン錠２．５ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピン錠２．５ｍｇ「日医工」,ＰＴＰ,700錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピン錠２．５ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピン錠２．５ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピンＯＤ錠１０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピンＯＤ錠２．５ｍｇ「日医工」,ＰＴＰ,28錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピンＯＤ錠２．５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピンＯＤ錠２．５ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピンＯＤ錠２．５ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピンＯＤ錠２．５ｍｇ「日医工」,ＰＴＰ,700錠,
2021年04月22日,出荷調整,2021年04月22日,アムロジピンＯＤ錠２．５ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,アレンドロン酸錠５ｍｇ「日医工」,ＰＴＰ,28錠,
2021年04月22日,出荷調整,2021年04月22日,アレンドロン酸錠５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,アレンドロン酸錠５ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,アンブロキソール塩酸塩徐放カプセル４５ｍｇ「日医工」,ＰＴＰ,20カプセル,
2021年04月22日,出荷調整,2021年04月22日,アンブロキソール塩酸塩錠１５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,アンブロキソール塩酸塩錠１５ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年04月22日,出荷調整,2021年04月22日,アンブロキソール塩酸塩錠１５ｍｇ「日医工」,バラ,1000錠,
2021年04月22日,出荷調整,2021年04月22日,イトプリド塩酸塩錠５０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,イトプリド塩酸塩錠５０ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,イトプリド塩酸塩錠５０ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,イミダプリル塩酸塩錠２．５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,イミダプリル塩酸塩錠５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,イミダプリル塩酸塩錠５ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,イミダプリル塩酸塩錠５ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,イルアミクス配合錠ＨＤ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,イルアミクス配合錠ＨＤ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,イルアミクス配合錠ＨＤ「日医工」,バラ,200錠,
2021年04月22日,出荷調整,2021年04月22日,エチゾラム錠１ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,エチゾラム錠１ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年04月22日,出荷調整,2021年04月22日,エバスチン錠１０ｍｇ「日医工」,ＰＴＰ,20錠,
2021年04月22日,出荷調整,2021年04月22日,エバスチン錠１０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,エバスチン錠１０ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,エバスチンＯＤ錠１０ｍｇ「日医工」,ＰＴＰ,20錠,
2021年04月22日,出荷調整,2021年04月22日,エバスチンＯＤ錠１０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,エバスチンＯＤ錠１０ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,エバスチンＯＤ錠５ｍｇ「日医工」,ＰＴＰ,20錠,
2021年04月22日,出荷調整,2021年04月22日,エバスチンＯＤ錠５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,エバスチンＯＤ錠５ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,エパルレスタット錠５０ｍｇ「日医工」,ＰＴＰ,20錠,
2021年04月22日,出荷調整,2021年04月22日,エピナスチン塩酸塩錠１０ｍｇ「日医工」,ＰＴＰ,20錠,
2021年04月22日,出荷調整,2021年04月22日,エピナスチン塩酸塩錠１０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,エピナスチン塩酸塩錠１０ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,エピナスチン塩酸塩錠２０ｍｇ「日医工」,ＰＴＰ,20錠,
2021年04月22日,出荷調整,2021年04月22日,エピナスチン塩酸塩錠２０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,エピナスチン塩酸塩錠２０ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,エレトリプタン錠２０ｍｇ「日医工」,ＰＴＰ,10錠,
2021年04月22日,出荷調整,2021年04月22日,オメプラゾール錠１０ｍｇ「日医工」,ＰＴＰ,20錠,
2021年04月22日,出荷調整,2021年04月22日,オメプラゾール錠１０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オメプラゾール錠１０ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,オメプラゾール錠１０ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,オメプラゾール錠１０ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,オメプラゾール錠２０ｍｇ「日医工」,ＰＴＰ,20錠,
2021年04月22日,出荷調整,2021年04月22日,オメプラゾール錠２０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オメプラゾール錠２０ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,オメプラゾール錠２０ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,オメプラゾール錠２０ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,オランザピン細粒１％「日医工」,バラ,100ｇ,
2021年04月22日,出荷調整,2021年04月22日,オランザピン錠１０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オランザピン錠１０ｍｇ「日医工」,バラ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オランザピン錠２．５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オランザピン錠２．５ｍｇ「日医工」,バラ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オランザピン錠５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オランザピン錠５ｍｇ「日医工」,バラ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オランザピンＯＤ錠１０ｍｇ「日医工」,ＰＴＰ,70錠,
2021年04月22日,出荷調整,2021年04月22日,オランザピンＯＤ錠１０ｍｇ「日医工」,バラ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オランザピンＯＤ錠５ｍｇ「日医工」,ＰＴＰ,70錠,
2021年04月22日,出荷調整,2021年04月22日,オランザピンＯＤ錠５ｍｇ「日医工」,バラ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オルメサルタンＯＤ錠１０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オルメサルタンＯＤ錠１０ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,オルメサルタンＯＤ錠２０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オルメサルタンＯＤ錠２０ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,オルメサルタンＯＤ錠２０ｍｇ「日医工」,バラ,200錠,
2021年04月22日,出荷調整,2021年04月22日,オルメサルタンＯＤ錠４０ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オロパタジン塩酸塩ＯＤ錠２．５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オロパタジン塩酸塩ＯＤ錠２．５ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,オロパタジン塩酸塩ＯＤ錠２．５ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,オロパタジン塩酸塩ＯＤ錠５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,オロパタジン塩酸塩ＯＤ錠５ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,オロパタジン塩酸塩ＯＤ錠５ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,カプトプリル細粒５％「日医工」,バラ,500ｇ,
2021年04月22日,出荷調整,2021年04月22日,カリジノゲナーゼ錠２５単位「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,カリジノゲナーゼ錠２５単位「日医工」,ＰＴＰ,1000錠,
2021年04月22日,出荷調整,2021年04月22日,カリジノゲナーゼ錠２５単位「日医工」,バラ,1000錠,
2021年04月22日,出荷調整,2021年04月22日,カンデサルタン錠２ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,カンデサルタン錠２ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,カンデサルタン錠２ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,カンデサルタン錠２ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,カンデサルタン錠８ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,カンデサルタン錠８ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,カンデサルタン錠８ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,カンデサルタン錠８ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,クレマスチン錠１ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,クレマスチン錠１ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年04月22日,出荷調整,2021年04月22日,クロルマジノン酢酸エステル錠２５ｍｇ「日医工」,ＰＴＰ,20錠,
2021年04月22日,出荷調整,2021年04月22日,クロルマジノン酢酸エステル錠２５ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,グリベンクラミド錠２．５ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,グリベンクラミド錠２．５ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,グリベンクラミド錠２．５ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年04月22日,出荷調整,2021年04月22日,グリメピリド錠３ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,グリメピリド錠３ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,グリメピリド錠３ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,グリメピリド錠３ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,シプロフロキサシン錠２００ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,シプロフロキサシン錠２００ｍｇ「日医工」,ＰＴＰ,500錠,
2021年04月22日,出荷調整,2021年04月22日,シメチジン錠２００ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,シメチジン錠２００ｍｇ「日医工」,ＰＴＰ,1000錠,
2021年04月22日,出荷調整,2021年04月22日,シメチジン錠２００ｍｇ「日医工」,バラ,500錠,
2021年04月22日,出荷調整,2021年04月22日,シロドシン錠４ｍｇ「日医工」,ＰＴＰ,100錠,
2021年04月22日,出荷調整,2021年04月22日,シロドシン錠４ｍｇ「日医工」,ＰＴＰ,140錠,
2021年04月22日,出荷調整,2021年04月22日,シロドシン錠４ｍｇ「日医工」,バラ,200錠,
